timestamp,device_id,device_type,room,power_consumption_kwh,carbon_emission_kg,status,temperature
2025-11-30T01:00:00.000Z,D8547,Heater,Kitchen,0.963,0.457,ON,34.7
2025-11-30T01:10:00.000Z,D1337,AC,Garage,0.735,0.349,OFF,34.7
2025-11-30T01:20:00.000Z,D2212,Light,Office,1.933,0.918,ON,32.2
2025-11-30T01:30:00.000Z,D2036,Fan,Kitchen,2.356,1.119,ON,25.4
2025-11-30T01:40:00.000Z,D9216,Light,Kitchen,1.585,0.753,ON,26.3
2025-11-30T01:50:00.000Z,D2831,Light,Living Room,0.913,0.434,ON,22
2025-11-30T02:00:00.000Z,D2618,Washing Machine,Living Room,2.31,1.097,ON,19.1
2025-11-30T02:10:00.000Z,D1113,Light,Garage,2.397,1.139,ON,30.8
2025-11-30T02:20:00.000Z,D2617,Light,Garage,2.474,1.175,OFF,34.5
2025-11-30T02:30:00.000Z,D5329,Light,Office,2.339,1.111,ON,33.3
2025-11-30T02:40:00.000Z,D2848,AC,Kitchen,1.491,0.708,ON,18.4
2025-11-30T02:50:00.000Z,D3479,Refrigerator,Bedroom,2.382,1.131,ON,27.3
2025-11-30T03:00:00.000Z,D9280,Refrigerator,Bedroom,0.718,0.341,ON,29.7
2025-11-30T03:10:00.000Z,D5494,Laptop,Kitchen,1.413,0.671,OFF,18.3
2025-11-30T03:20:00.000Z,D4575,Fan,Garage,2.492,1.184,OFF,24.3
2025-11-30T03:30:00.000Z,D9002,AC,Bedroom,2.336,1.11,ON,31.7
2025-11-30T03:40:00.000Z,D4290,Heater,Bedroom,0.871,0.414,OFF,34.9
2025-11-30T03:50:00.000Z,D8269,Refrigerator,Living Room,0.574,0.273,ON,33.9
2025-11-30T04:00:00.000Z,D1849,Light,Kitchen,2.386,1.133,OFF,20.9
2025-11-30T04:10:00.000Z,D5047,Fan,Bedroom,1.052,0.5,ON,24.8
2025-11-30T04:20:00.000Z,D1140,Washing Machine,Bedroom,1.418,0.674,ON,30.4
2025-11-30T04:30:00.000Z,D5966,Laptop,Office,1.492,0.709,OFF,25.7
2025-11-30T04:40:00.000Z,D1899,Light,Bedroom,0.155,0.074,ON,25.5
2025-11-30T04:50:00.000Z,D1556,Washing Machine,Garage,1.841,0.874,OFF,30.6
2025-11-30T05:00:00.000Z,D1600,Washing Machine,Garage,1.844,0.876,ON,20.5
2025-11-30T05:10:00.000Z,D6999,Washing Machine,Garage,1.03,0.489,ON,18.6
2025-11-30T05:20:00.000Z,D2386,Heater,Garage,1.906,0.905,OFF,34.9
2025-11-30T05:30:00.000Z,D5873,AC,Garage,2.115,1.005,OFF,28.6
2025-11-30T05:40:00.000Z,D4631,AC,Office,0.8,0.38,ON,26.4
2025-11-30T05:50:00.000Z,D8349,Fan,Office,1.101,0.523,OFF,30.3
2025-11-30T06:00:00.000Z,D8870,Fan,Office,0.546,0.259,OFF,32.2
2025-11-30T06:10:00.000Z,D8089,Heater,Office,0.648,0.308,ON,34.8
2025-11-30T06:20:00.000Z,D1722,Heater,Living Room,2.306,1.095,OFF,19.4
2025-11-30T06:30:00.000Z,D2074,Laptop,Garage,0.557,0.265,ON,19.4
2025-11-30T06:40:00.000Z,D2729,Washing Machine,Living Room,1.713,0.814,ON,30.1
2025-11-30T06:50:00.000Z,D2423,Washing Machine,Kitchen,2.074,0.985,OFF,25.4
2025-11-30T07:00:00.000Z,D9383,AC,Living Room,0.907,0.431,OFF,26.9
2025-11-30T07:10:00.000Z,D8069,Laptop,Garage,1.771,0.841,OFF,28.7
2025-11-30T07:20:00.000Z,D6689,Washing Machine,Garage,1.149,0.546,OFF,22.5
2025-11-30T07:30:00.000Z,D5828,Fan,Garage,2.311,1.098,OFF,22.6
2025-11-30T07:40:00.000Z,D6662,Washing Machine,Office,1.676,0.796,OFF,26.1
2025-11-30T07:50:00.000Z,D6335,Light,Living Room,2.109,1.002,ON,25.4
2025-11-30T08:00:00.000Z,D9866,Laptop,Garage,1.711,0.813,ON,34.4
2025-11-30T08:10:00.000Z,D4834,Washing Machine,Office,0.316,0.15,ON,19.5
2025-11-30T08:20:00.000Z,D8696,Washing Machine,Garage,0.641,0.304,ON,31.5
2025-11-30T08:30:00.000Z,D9325,Light,Living Room,1.161,0.551,OFF,29.6
2025-11-30T08:40:00.000Z,D4675,Refrigerator,Office,0.916,0.435,ON,32.8
2025-11-30T08:50:00.000Z,D3716,Refrigerator,Living Room,1.609,0.764,OFF,33.1
2025-11-30T09:00:00.000Z,D8613,Washing Machine,Kitchen,2.153,1.023,OFF,30.8
2025-11-30T09:10:00.000Z,D4042,Washing Machine,Kitchen,0.16,0.076,OFF,23.3
2025-11-30T09:20:00.000Z,D4611,AC,Kitchen,1.181,0.561,OFF,20.2
2025-11-30T09:30:00.000Z,D2255,Washing Machine,Office,1.575,0.748,ON,24.6
2025-11-30T09:40:00.000Z,D2386,Refrigerator,Garage,1.912,0.908,OFF,21.9
2025-11-30T09:50:00.000Z,D7412,AC,Bedroom,1.289,0.612,ON,22.8
2025-11-30T10:00:00.000Z,D5380,AC,Bedroom,1.055,0.501,OFF,20.2
2025-11-30T10:10:00.000Z,D2923,Washing Machine,Garage,2.125,1.009,OFF,34.1
2025-11-30T10:20:00.000Z,D5197,Light,Living Room,1.3,0.617,OFF,24.3
2025-11-30T10:30:00.000Z,D5093,Heater,Garage,0.925,0.439,OFF,27.1
2025-11-30T10:40:00.000Z,D5867,Laptop,Garage,0.437,0.208,OFF,19.1
2025-11-30T10:50:00.000Z,D9898,Laptop,Garage,2.242,1.065,ON,24.5
2025-11-30T11:00:00.000Z,D5363,Light,Garage,0.295,0.14,ON,32.6
2025-11-30T11:10:00.000Z,D5916,Fan,Office,0.089,0.042,OFF,21.6
2025-11-30T11:20:00.000Z,D6362,AC,Bedroom,2.124,1.009,ON,29.1
2025-11-30T11:30:00.000Z,D7969,Fan,Living Room,2.225,1.057,OFF,22.9
2025-11-30T11:40:00.000Z,D9561,Washing Machine,Living Room,1.987,0.944,ON,33.7
2025-11-30T11:50:00.000Z,D2215,Light,Office,2.179,1.035,ON,20.6
2025-11-30T12:00:00.000Z,D5111,Refrigerator,Living Room,2.26,1.073,OFF,27.2
2025-11-30T12:10:00.000Z,D3484,AC,Garage,1.77,0.841,ON,27.6
2025-11-30T12:20:00.000Z,D8051,Laptop,Bedroom,1.881,0.893,ON,22
2025-11-30T12:30:00.000Z,D9604,Washing Machine,Office,2.028,0.963,OFF,20.5
2025-11-30T12:40:00.000Z,D5534,Fan,Kitchen,0.316,0.15,ON,26.8
2025-11-30T12:50:00.000Z,D3456,Heater,Garage,1.018,0.484,OFF,21.3
2025-11-30T13:00:00.000Z,D6639,Washing Machine,Garage,1.107,0.526,ON,31.7
2025-11-30T13:10:00.000Z,D3874,Fan,Office,2.106,1,OFF,31.3
2025-11-30T13:20:00.000Z,D2374,Laptop,Kitchen,0.195,0.093,ON,21.2
2025-11-30T13:30:00.000Z,D1937,Light,Living Room,1.782,0.846,ON,21.7
2025-11-30T13:40:00.000Z,D5721,AC,Office,2.045,0.971,OFF,32.4
2025-11-30T13:50:00.000Z,D3239,Light,Living Room,0.975,0.463,ON,19.8
2025-11-30T14:00:00.000Z,D1555,Heater,Kitchen,1.867,0.887,OFF,22.5
2025-11-30T14:10:00.000Z,D7360,Fan,Living Room,0.139,0.066,OFF,28.9
2025-11-30T14:20:00.000Z,D9184,Laptop,Kitchen,2.496,1.186,OFF,28.3
2025-11-30T14:30:00.000Z,D5789,Heater,Kitchen,1.228,0.583,OFF,29.4
2025-11-30T14:40:00.000Z,D4894,Heater,Bedroom,2.158,1.025,ON,18.4
2025-11-30T14:50:00.000Z,D4623,Laptop,Garage,0.78,0.37,OFF,30
2025-11-30T15:00:00.000Z,D9137,AC,Living Room,0.521,0.247,ON,26
2025-11-30T15:10:00.000Z,D9416,Light,Bedroom,0.51,0.242,OFF,26.3
2025-11-30T15:20:00.000Z,D2066,Washing Machine,Living Room,1.103,0.524,ON,30.2
2025-11-30T15:30:00.000Z,D8163,Fan,Garage,0.422,0.2,ON,23.8
2025-11-30T15:40:00.000Z,D1761,Fan,Bedroom,0.153,0.073,ON,24.3
2025-11-30T15:50:00.000Z,D5329,Heater,Bedroom,0.065,0.031,ON,31.3
2025-11-30T16:00:00.000Z,D1087,Laptop,Bedroom,2.076,0.986,OFF,33.5
2025-11-30T16:10:00.000Z,D3517,Washing Machine,Kitchen,2.111,1.003,OFF,24.1
2025-11-30T16:20:00.000Z,D9984,Fan,Kitchen,0.115,0.055,OFF,23.4
2025-11-30T16:30:00.000Z,D3063,Laptop,Kitchen,1.767,0.839,OFF,34.8
2025-11-30T16:40:00.000Z,D1649,Fan,Garage,0.679,0.323,OFF,34.9
2025-11-30T16:50:00.000Z,D5715,Heater,Garage,0.075,0.036,OFF,29.7
2025-11-30T17:00:00.000Z,D4891,Fan,Bedroom,1.443,0.685,OFF,30.5
2025-11-30T17:10:00.000Z,D6386,Washing Machine,Living Room,0.476,0.226,OFF,26.6
2025-11-30T17:20:00.000Z,D6939,Washing Machine,Bedroom,0.794,0.377,OFF,20.9
2025-11-30T17:30:00.000Z,D5372,Light,Office,0.916,0.435,ON,21.2
2025-11-30T17:40:00.000Z,D2692,Light,Kitchen,2.498,1.187,OFF,29.6
2025-11-30T17:50:00.000Z,D9705,Heater,Kitchen,0.524,0.249,ON,20.1
2025-11-30T18:00:00.000Z,D2648,Refrigerator,Bedroom,1.931,0.917,OFF,31.3
2025-11-30T18:10:00.000Z,D3230,AC,Living Room,0.622,0.295,OFF,25.2
2025-11-30T18:20:00.000Z,D1914,Light,Living Room,0.177,0.084,ON,31
2025-11-30T18:30:00.000Z,D3402,Refrigerator,Living Room,0.844,0.401,OFF,24.8
2025-11-30T18:40:00.000Z,D7733,Refrigerator,Kitchen,1.224,0.581,ON,33.5
2025-11-30T18:50:00.000Z,D4318,Heater,Office,1.832,0.87,OFF,21.7
2025-11-30T19:00:00.000Z,D5228,Fan,Garage,1.385,0.658,ON,34.3
2025-11-30T19:10:00.000Z,D6536,Heater,Kitchen,1.618,0.769,ON,23.7
2025-11-30T19:20:00.000Z,D5557,Light,Living Room,0.148,0.07,ON,26.4
2025-11-30T19:30:00.000Z,D1006,Heater,Office,2.292,1.089,ON,33
2025-11-30T19:40:00.000Z,D3371,Fan,Bedroom,0.459,0.218,OFF,28
2025-11-30T19:50:00.000Z,D9361,Laptop,Living Room,0.72,0.342,ON,29.3
2025-11-30T20:00:00.000Z,D1389,Laptop,Garage,0.687,0.326,OFF,34.7
2025-11-30T20:10:00.000Z,D9035,Light,Living Room,1.691,0.803,ON,28.2
2025-11-30T20:20:00.000Z,D2259,Washing Machine,Bedroom,0.557,0.265,OFF,25.7
2025-11-30T20:30:00.000Z,D7728,Heater,Kitchen,0.933,0.443,OFF,33.8
2025-11-30T20:40:00.000Z,D7563,Heater,Bedroom,0.932,0.443,ON,18.9
2025-11-30T20:50:00.000Z,D4196,Heater,Kitchen,0.442,0.21,OFF,32.3
2025-11-30T21:00:00.000Z,D8774,Light,Living Room,1.543,0.733,OFF,23.4
2025-11-30T21:10:00.000Z,D2504,AC,Living Room,1.82,0.864,OFF,21.6
2025-11-30T21:20:00.000Z,D3752,Refrigerator,Kitchen,1.303,0.619,ON,33.9
2025-11-30T21:30:00.000Z,D9058,Washing Machine,Garage,0.991,0.471,OFF,26.3
2025-11-30T21:40:00.000Z,D7615,Laptop,Garage,0.972,0.462,OFF,33.4
2025-11-30T21:50:00.000Z,D1634,Washing Machine,Bedroom,1.371,0.651,ON,34.9
2025-11-30T22:00:00.000Z,D3216,Refrigerator,Garage,0.19,0.09,ON,29.4
2025-11-30T22:10:00.000Z,D1240,Refrigerator,Living Room,0.096,0.046,ON,22.6
2025-11-30T22:20:00.000Z,D4802,Light,Office,0.428,0.203,OFF,25.8
2025-11-30T22:30:00.000Z,D3375,Heater,Kitchen,1.071,0.509,OFF,27
2025-11-30T22:40:00.000Z,D8907,Light,Garage,1.824,0.866,OFF,18.4
2025-11-30T22:50:00.000Z,D2593,Heater,Bedroom,1.007,0.478,OFF,19.7
2025-11-30T23:00:00.000Z,D1988,AC,Kitchen,0.999,0.475,OFF,24.7
2025-11-30T23:10:00.000Z,D4975,AC,Office,0.392,0.186,OFF,21.2
2025-11-30T23:20:00.000Z,D5104,Light,Bedroom,1.5,0.712,OFF,19.2
2025-11-30T23:30:00.000Z,D7172,Washing Machine,Kitchen,1.798,0.854,OFF,29.4
2025-11-30T23:40:00.000Z,D2417,Fan,Living Room,1.696,0.806,ON,28.7
2025-11-30T23:50:00.000Z,D7704,AC,Office,0.877,0.417,OFF,30.8
2025-12-01T00:00:00.000Z,D7219,Light,Living Room,1.135,0.539,OFF,30.8
2025-12-01T00:10:00.000Z,D4092,Fan,Living Room,2.171,1.031,OFF,28.6
2025-12-01T00:20:00.000Z,D5976,Refrigerator,Kitchen,0.465,0.221,ON,23.3
2025-12-01T00:30:00.000Z,D7277,Fan,Living Room,2.024,0.961,ON,34.5
2025-12-01T00:40:00.000Z,D4482,Laptop,Garage,0.418,0.199,OFF,23.7
2025-12-01T00:50:00.000Z,D5229,Laptop,Kitchen,0.952,0.452,ON,27.9
2025-12-01T01:00:00.000Z,D9992,AC,Kitchen,0.19,0.09,OFF,29.8
2025-12-01T01:10:00.000Z,D4920,Light,Kitchen,2.203,1.046,ON,20.8
2025-12-01T01:20:00.000Z,D5989,Washing Machine,Living Room,1.948,0.925,OFF,18.2
2025-12-01T01:30:00.000Z,D3522,Light,Garage,0.476,0.226,ON,33.1
2025-12-01T01:40:00.000Z,D7970,Refrigerator,Kitchen,1.077,0.512,OFF,22.9
2025-12-01T01:50:00.000Z,D2988,Washing Machine,Office,0.819,0.389,OFF,33.4
2025-12-01T02:00:00.000Z,D7996,AC,Living Room,2.195,1.043,ON,21.9
2025-12-01T02:10:00.000Z,D6543,Light,Garage,0.845,0.401,ON,23.3
2025-12-01T02:20:00.000Z,D8715,Fan,Garage,1.974,0.938,ON,31.6
2025-12-01T02:30:00.000Z,D2169,Fan,Office,2.484,1.18,OFF,32.1
2025-12-01T02:40:00.000Z,D3885,Heater,Office,0.556,0.264,OFF,21.5
2025-12-01T02:50:00.000Z,D4569,Refrigerator,Garage,0.635,0.302,OFF,33.9
2025-12-01T03:00:00.000Z,D4671,Refrigerator,Bedroom,0.781,0.371,OFF,24.4
2025-12-01T03:10:00.000Z,D3659,Heater,Kitchen,1.457,0.692,OFF,29.8
2025-12-01T03:20:00.000Z,D9785,Laptop,Office,0.461,0.219,ON,24.5
2025-12-01T03:30:00.000Z,D7644,Refrigerator,Office,2.336,1.11,OFF,29.7
2025-12-01T03:40:00.000Z,D6990,Laptop,Kitchen,0.543,0.258,OFF,29
2025-12-01T03:50:00.000Z,D7094,Heater,Office,2.117,1.006,ON,26
2025-12-01T04:00:00.000Z,D9671,Light,Office,1.451,0.689,OFF,22.9
2025-12-01T04:10:00.000Z,D5786,Refrigerator,Living Room,1.444,0.686,ON,21.6
2025-12-01T04:20:00.000Z,D5370,AC,Kitchen,0.946,0.449,OFF,32.7
2025-12-01T04:30:00.000Z,D8433,Washing Machine,Bedroom,1.617,0.768,OFF,25
2025-12-01T04:40:00.000Z,D6486,Light,Kitchen,1.211,0.575,OFF,24.6
2025-12-01T04:50:00.000Z,D2534,AC,Bedroom,1.749,0.831,ON,24.7
2025-12-01T05:00:00.000Z,D9896,Heater,Office,1.707,0.811,ON,21.9
2025-12-01T05:10:00.000Z,D7458,Heater,Bedroom,0.509,0.242,ON,21.1
2025-12-01T05:20:00.000Z,D6300,AC,Kitchen,1.832,0.87,ON,21.8
2025-12-01T05:30:00.000Z,D2681,Light,Living Room,1.678,0.797,OFF,30.6
2025-12-01T05:40:00.000Z,D2678,Heater,Kitchen,2.29,1.088,OFF,29.2
2025-12-01T05:50:00.000Z,D5814,Heater,Bedroom,0.927,0.44,ON,23.5
2025-12-01T06:00:00.000Z,D4836,Fan,Bedroom,0.698,0.332,OFF,18.3
2025-12-01T06:10:00.000Z,D6952,Refrigerator,Living Room,1.658,0.788,OFF,25.5
2025-12-01T06:20:00.000Z,D2132,AC,Bedroom,0.671,0.319,ON,32.5
2025-12-01T06:30:00.000Z,D4586,Refrigerator,Bedroom,1.934,0.919,OFF,18
2025-12-01T06:40:00.000Z,D2746,Fan,Bedroom,2.385,1.133,ON,20.7
2025-12-01T06:50:00.000Z,D1697,Fan,Kitchen,0.433,0.206,ON,33.2
2025-12-01T07:00:00.000Z,D3584,Refrigerator,Office,1.365,0.648,OFF,28.8
2025-12-01T07:10:00.000Z,D4799,Refrigerator,Garage,1.814,0.862,OFF,35
2025-12-01T07:20:00.000Z,D3025,Refrigerator,Garage,0.833,0.396,ON,25.6
2025-12-01T07:30:00.000Z,D9582,Heater,Bedroom,1.153,0.548,OFF,22.8
2025-12-01T07:40:00.000Z,D3651,Heater,Bedroom,1.412,0.671,ON,24.5
2025-12-01T07:50:00.000Z,D1308,Fan,Living Room,1.613,0.766,OFF,27
2025-12-01T08:00:00.000Z,D4186,Fan,Living Room,1.212,0.576,ON,30.3
2025-12-01T08:10:00.000Z,D4736,Washing Machine,Office,0.832,0.395,OFF,34.4
2025-12-01T08:20:00.000Z,D3662,Fan,Bedroom,0.113,0.054,ON,27.5
2025-12-01T08:30:00.000Z,D9101,Fan,Kitchen,1.913,0.909,ON,26.6
2025-12-01T08:40:00.000Z,D2384,Laptop,Office,2.093,0.994,ON,21
2025-12-01T08:50:00.000Z,D6670,Light,Garage,1.247,0.592,ON,24.4
2025-12-01T09:00:00.000Z,D7095,Refrigerator,Garage,0.885,0.42,OFF,19.8
2025-12-01T09:10:00.000Z,D3478,Refrigerator,Bedroom,1.39,0.66,OFF,27.3
2025-12-01T09:20:00.000Z,D3523,Washing Machine,Garage,2.064,0.98,OFF,32.1
2025-12-01T09:30:00.000Z,D3928,Refrigerator,Office,0.315,0.15,ON,19
2025-12-01T09:40:00.000Z,D6521,Fan,Garage,1.913,0.909,OFF,22
2025-12-01T09:50:00.000Z,D1696,Fan,Living Room,1.647,0.782,ON,24.1
2025-12-01T10:00:00.000Z,D6769,Heater,Living Room,0.054,0.026,ON,23.6
2025-12-01T10:10:00.000Z,D6638,Laptop,Garage,2.337,1.11,OFF,31.2
2025-12-01T10:20:00.000Z,D7335,Refrigerator,Garage,0.377,0.179,OFF,21.1
2025-12-01T10:30:00.000Z,D6886,Refrigerator,Office,1.221,0.58,ON,24.8
2025-12-01T10:40:00.000Z,D9873,Heater,Bedroom,1.822,0.865,OFF,30.9
2025-12-01T10:50:00.000Z,D2972,Light,Living Room,0.497,0.236,ON,18.4
2025-12-01T11:00:00.000Z,D1081,Laptop,Bedroom,1.244,0.591,OFF,24.3
2025-12-01T11:10:00.000Z,D4359,Fan,Office,0.473,0.225,ON,28.3
2025-12-01T11:20:00.000Z,D3828,Light,Living Room,0.656,0.312,ON,25.8
2025-12-01T11:30:00.000Z,D7058,Light,Bedroom,1.262,0.599,ON,32.5
2025-12-01T11:40:00.000Z,D3546,Refrigerator,Kitchen,1.374,0.653,OFF,31.5
2025-12-01T11:50:00.000Z,D5069,Washing Machine,Bedroom,0.511,0.243,ON,34.4
2025-12-01T12:00:00.000Z,D8108,Washing Machine,Office,0.715,0.34,ON,24.2
2025-12-01T12:10:00.000Z,D7235,Heater,Office,1.673,0.795,ON,21.5
2025-12-01T12:20:00.000Z,D4487,Heater,Living Room,2.024,0.961,ON,33.8
2025-12-01T12:30:00.000Z,D6712,AC,Bedroom,1.986,0.943,ON,24.2
2025-12-01T12:40:00.000Z,D7032,Washing Machine,Living Room,0.562,0.267,OFF,23
2025-12-01T12:50:00.000Z,D6066,Heater,Living Room,2.35,1.116,ON,29.5
2025-12-01T13:00:00.000Z,D4188,Refrigerator,Bedroom,2.194,1.042,ON,27.6
2025-12-01T13:10:00.000Z,D3900,Heater,Office,0.94,0.446,OFF,28.3
2025-12-01T13:20:00.000Z,D2823,Refrigerator,Office,1.604,0.762,ON,24.9
2025-12-01T13:30:00.000Z,D7183,AC,Office,1.787,0.849,ON,27.2
2025-12-01T13:40:00.000Z,D5132,Light,Living Room,1.702,0.808,ON,23.2
2025-12-01T13:50:00.000Z,D4269,Laptop,Garage,1.285,0.61,ON,18.2
2025-12-01T14:00:00.000Z,D1198,Washing Machine,Kitchen,0.549,0.261,ON,26
2025-12-01T14:10:00.000Z,D9981,Laptop,Bedroom,0.409,0.194,OFF,29.4
2025-12-01T14:20:00.000Z,D2130,Washing Machine,Living Room,2.161,1.026,ON,30
2025-12-01T14:30:00.000Z,D7627,Refrigerator,Office,1.74,0.827,OFF,18.9
2025-12-01T14:40:00.000Z,D1575,Fan,Living Room,2.391,1.136,ON,33.5
2025-12-01T14:50:00.000Z,D8507,Fan,Kitchen,0.87,0.413,ON,23.6
2025-12-01T15:00:00.000Z,D8230,Heater,Office,2.012,0.956,OFF,20.4
2025-12-01T15:10:00.000Z,D3954,Heater,Living Room,1.979,0.94,ON,18
2025-12-01T15:20:00.000Z,D2949,Laptop,Bedroom,0.541,0.257,OFF,22.3
2025-12-01T15:30:00.000Z,D6572,Fan,Office,0.607,0.288,ON,28.6
2025-12-01T15:40:00.000Z,D4752,Laptop,Bedroom,2.427,1.153,ON,27.6
2025-12-01T15:50:00.000Z,D9873,Washing Machine,Garage,0.707,0.336,OFF,33.3
2025-12-01T16:00:00.000Z,D1187,Refrigerator,Bedroom,2.095,0.995,OFF,31.2
2025-12-01T16:10:00.000Z,D7764,Fan,Living Room,1.587,0.754,OFF,23.5
2025-12-01T16:20:00.000Z,D4956,Refrigerator,Kitchen,1.403,0.666,OFF,28.5
2025-12-01T16:30:00.000Z,D5027,Heater,Bedroom,1.798,0.854,ON,21.6
2025-12-01T16:40:00.000Z,D1494,Washing Machine,Office,1.702,0.808,ON,30
2025-12-01T16:50:00.000Z,D1713,AC,Garage,1.358,0.645,OFF,28.9
2025-12-01T17:00:00.000Z,D5795,Heater,Bedroom,0.894,0.425,OFF,25.8
2025-12-01T17:10:00.000Z,D2167,Refrigerator,Bedroom,0.251,0.119,OFF,24.6
2025-12-01T17:20:00.000Z,D1033,Fan,Garage,1.145,0.544,OFF,25
2025-12-01T17:30:00.000Z,D7276,Fan,Office,2.27,1.078,OFF,28
2025-12-01T17:40:00.000Z,D6713,Laptop,Bedroom,0.774,0.368,OFF,28.9
2025-12-01T17:50:00.000Z,D5322,Washing Machine,Bedroom,2.467,1.172,OFF,19.7
2025-12-01T18:00:00.000Z,D3523,AC,Garage,1.873,0.89,OFF,19
2025-12-01T18:10:00.000Z,D5218,Washing Machine,Garage,2.244,1.066,OFF,34.8
2025-12-01T18:20:00.000Z,D5154,Refrigerator,Office,0.928,0.441,ON,30.5
2025-12-01T18:30:00.000Z,D8272,Refrigerator,Garage,0.124,0.059,OFF,28.8
2025-12-01T18:40:00.000Z,D9124,Laptop,Garage,0.717,0.341,OFF,34.8
2025-12-01T18:50:00.000Z,D4396,Fan,Office,1.651,0.784,ON,23.9
2025-12-01T19:00:00.000Z,D2559,AC,Bedroom,2.145,1.019,ON,21.7
2025-12-01T19:10:00.000Z,D7110,Refrigerator,Bedroom,0.721,0.342,OFF,33.1
2025-12-01T19:20:00.000Z,D9949,Fan,Garage,0.593,0.282,OFF,19.8
2025-12-01T19:30:00.000Z,D9463,Heater,Living Room,1.544,0.733,ON,27.2
2025-12-01T19:40:00.000Z,D7762,Heater,Bedroom,1.382,0.656,ON,25.6
2025-12-01T19:50:00.000Z,D9563,Washing Machine,Kitchen,1.311,0.623,OFF,28.5
2025-12-01T20:00:00.000Z,D5599,Refrigerator,Kitchen,1.53,0.727,OFF,23.6
2025-12-01T20:10:00.000Z,D8371,Heater,Office,0.397,0.189,ON,30.9
2025-12-01T20:20:00.000Z,D4721,AC,Living Room,1.229,0.584,ON,31.5
2025-12-01T20:30:00.000Z,D1564,Washing Machine,Bedroom,0.931,0.442,ON,20.1
2025-12-01T20:40:00.000Z,D6663,Heater,Kitchen,0.703,0.334,ON,30.5
2025-12-01T20:50:00.000Z,D2236,Light,Bedroom,0.423,0.201,ON,21.3
2025-12-01T21:00:00.000Z,D8683,Light,Bedroom,1.514,0.719,OFF,24.6
2025-12-01T21:10:00.000Z,D9228,Washing Machine,Bedroom,1.051,0.499,OFF,22.7
2025-12-01T21:20:00.000Z,D6159,Light,Kitchen,1.525,0.724,OFF,28.8
2025-12-01T21:30:00.000Z,D9891,Heater,Living Room,1.577,0.749,OFF,22.9
2025-12-01T21:40:00.000Z,D2954,Refrigerator,Kitchen,1.87,0.888,ON,25.7
2025-12-01T21:50:00.000Z,D7563,AC,Garage,0.446,0.212,ON,21.4
2025-12-01T22:00:00.000Z,D6620,Fan,Bedroom,2.478,1.177,ON,28.3
2025-12-01T22:10:00.000Z,D9191,Refrigerator,Kitchen,2.096,0.996,OFF,22
2025-12-01T22:20:00.000Z,D2667,Fan,Office,1.311,0.623,OFF,29
2025-12-01T22:30:00.000Z,D4531,Laptop,Office,0.28,0.133,OFF,32.6
2025-12-01T22:40:00.000Z,D6185,Laptop,Living Room,0.353,0.168,ON,32.7
2025-12-01T22:50:00.000Z,D2907,AC,Garage,1.675,0.796,OFF,34.7
2025-12-01T23:00:00.000Z,D5219,AC,Living Room,0.793,0.377,OFF,26.4
2025-12-01T23:10:00.000Z,D6327,Light,Kitchen,1.187,0.564,OFF,34.7
2025-12-01T23:20:00.000Z,D2855,Washing Machine,Garage,0.076,0.036,OFF,23.7
2025-12-01T23:30:00.000Z,D6001,Light,Bedroom,2.375,1.128,OFF,30.1
2025-12-01T23:40:00.000Z,D5069,Refrigerator,Kitchen,1.064,0.505,OFF,34
2025-12-01T23:50:00.000Z,D3432,AC,Kitchen,1.518,0.721,ON,22.2
2025-12-02T00:00:00.000Z,D2277,AC,Office,1.991,0.946,OFF,19.1
2025-12-02T00:10:00.000Z,D4519,Laptop,Kitchen,0.767,0.364,OFF,19.1
2025-12-02T00:20:00.000Z,D9352,Light,Garage,1.32,0.627,ON,31.3
2025-12-02T00:30:00.000Z,D4122,Light,Living Room,2.391,1.136,OFF,33
2025-12-02T00:40:00.000Z,D3477,Refrigerator,Garage,1.928,0.916,ON,28.1
2025-12-02T00:50:00.000Z,D5665,Heater,Office,1.026,0.487,OFF,25.6
2025-12-02T01:00:00.000Z,D3740,Washing Machine,Garage,2.332,1.108,ON,26.6
2025-12-02T01:10:00.000Z,D9057,Washing Machine,Bedroom,0.657,0.312,OFF,25.9
2025-12-02T01:20:00.000Z,D6483,Fan,Office,0.835,0.397,ON,25.1
2025-12-02T01:30:00.000Z,D9612,AC,Living Room,0.27,0.128,ON,33.4
2025-12-02T01:40:00.000Z,D2666,AC,Living Room,2.378,1.13,ON,21
2025-12-02T01:50:00.000Z,D6178,Refrigerator,Living Room,2.462,1.169,ON,33.3
2025-12-02T02:00:00.000Z,D1830,Refrigerator,Garage,0.537,0.255,OFF,33.5
2025-12-02T02:10:00.000Z,D5787,Heater,Office,1.628,0.773,ON,18.6
2025-12-02T02:20:00.000Z,D8068,AC,Garage,2.279,1.083,ON,25.7
2025-12-02T02:30:00.000Z,D9511,AC,Garage,2.499,1.187,OFF,26.8
2025-12-02T02:40:00.000Z,D8174,Refrigerator,Living Room,2.113,1.004,ON,30.8
2025-12-02T02:50:00.000Z,D8455,Refrigerator,Garage,1.105,0.525,OFF,24.2
2025-12-02T03:00:00.000Z,D5206,AC,Kitchen,0.403,0.191,OFF,32
2025-12-02T03:10:00.000Z,D3097,Fan,Bedroom,1.168,0.555,ON,31.3
2025-12-02T03:20:00.000Z,D9996,Fan,Kitchen,0.823,0.391,OFF,27.1
2025-12-02T03:30:00.000Z,D1671,AC,Office,1.813,0.861,OFF,26.3
